,date,AOD
13902,2016-01-19,
13903,2016-01-19,
13904,2016-01-19,
13905,2016-01-20,
13906,2016-01-20,
13907,2016-01-20,
13908,2016-01-20,
13909,2016-01-20,
13910,2016-01-20,
13911,2016-01-20,
13912,2016-01-20,
13913,2016-01-21,
13914,2016-01-21,
13915,2016-01-21,
13916,2016-01-21,
13917,2016-01-21,
13918,2016-01-22,
13919,2016-01-22,
13920,2016-01-22,
13921,2016-01-22,
13922,2016-01-22,
13923,2016-01-22,
13924,2016-01-22,
13925,2016-01-23,
13926,2016-01-23,0.6163200000000001
13927,2016-01-23,
13928,2016-01-23,
13929,2016-01-24,
13930,2016-01-24,
13931,2016-01-24,
13932,2016-01-24,
13933,2016-01-24,
13934,2016-01-24,
13935,2016-01-25,
13936,2016-01-25,
13937,2016-01-25,
13938,2016-01-25,0.4676954022988506
13939,2016-01-25,
13940,2016-01-25,
13941,2016-01-26,
13942,2016-01-26,
13943,2016-01-26,
13944,2016-01-26,
13945,2016-01-26,
13946,2016-01-26,
13947,2016-01-27,
13948,2016-01-27,
13949,2016-01-27,
13950,2016-01-27,
13951,2016-01-27,
13952,2016-01-27,
13953,2016-01-28,
13954,2016-01-28,
13955,2016-01-28,
13956,2016-01-28,
13957,2016-01-28,
13958,2016-01-29,
13959,2016-01-29,
13960,2016-01-29,
13961,2016-01-29,
13962,2016-01-29,
13963,2016-01-29,
13964,2016-01-29,
13965,2016-01-30,
13966,2016-01-30,
13967,2016-01-30,
13968,2016-01-30,0.14444444444444446
13969,2016-01-30,
13970,2016-01-31,
13971,2016-01-31,
13972,2016-01-31,
13973,2016-01-31,
13974,2016-01-31,
13975,2016-02-01,
13976,2016-02-01,
13977,2016-02-01,
13978,2016-02-01,
13979,2016-02-01,
13980,2016-02-01,
13981,2016-02-02,
13982,2016-02-02,
13983,2016-02-02,
13984,2016-02-02,
13985,2016-02-02,
13986,2016-02-02,
13987,2016-02-03,
13988,2016-02-03,
13989,2016-02-03,
13990,2016-02-03,
13991,2016-02-03,
13992,2016-02-03,
13993,2016-02-03,
13994,2016-02-04,
13995,2016-02-04,
13996,2016-02-04,
13997,2016-02-04,
13998,2016-02-05,
13999,2016-02-05,
14000,2016-02-05,
14001,2016-02-05,
14002,2016-02-05,
14003,2016-02-05,
14004,2016-02-05,
14005,2016-02-05,
14006,2016-02-06,
14007,2016-01-15,
14008,2016-01-17,
14009,2016-01-19,
14010,2016-01-21,
14011,2016-01-23,
14012,2016-01-25,
14013,2016-01-27,
14014,2016-01-29,0.518
14015,2016-01-31,
14016,2016-02-02,
14017,2016-02-06,
14018,2016-02-06,
14019,2016-02-06,
14020,2016-02-06,
14021,2016-02-07,
14022,2016-02-07,
14023,2016-02-07,
14024,2016-02-07,
14025,2016-02-07,
14026,2016-02-07,
14027,2016-02-07,
14028,2016-02-08,
14029,2016-02-08,
14030,2016-02-08,
14031,2016-02-08,
14032,2016-02-09,
14033,2016-02-09,
14034,2016-02-09,
14035,2016-02-09,
14036,2016-02-09,
14037,2016-02-09,
14038,2016-02-09,
14039,2016-02-10,
14040,2016-02-10,
14041,2016-02-10,
14042,2016-02-10,0.4496666666666667
14043,2016-02-10,
14044,2016-02-10,
14045,2016-02-11,
14046,2016-02-11,
14047,2016-02-11,
14048,2016-02-11,
14049,2016-02-11,
14050,2016-02-12,
14051,2016-02-12,
14052,2016-02-12,
14053,2016-02-12,
14054,2016-02-12,
14055,2016-02-12,
14056,2016-02-12,
14057,2016-02-13,
14058,2016-02-13,
14059,2016-02-13,
14060,2016-02-13,
14061,2016-02-14,
14062,2016-02-14,
14063,2016-02-14,
14064,2016-02-14,0.318
14065,2016-02-14,
14066,2016-02-14,
14067,2016-02-14,
14068,2016-02-14,
14069,2016-02-15,
14070,2016-02-15,
14071,2016-02-15,
14072,2016-02-15,
14073,2016-02-16,
14074,2016-02-16,
14075,2016-02-16,0.34900000000000003
14076,2016-02-16,
14077,2016-02-16,
14078,2016-02-16,
14079,2016-02-16,
14080,2016-02-17,
14081,2016-02-17,
14082,2016-02-17,
14083,2016-02-17,
14084,2016-02-17,
14085,2016-02-18,
14086,2016-02-18,
14087,2016-02-18,
14088,2016-02-18,
14089,2016-02-28,
14090,2016-02-28,
14091,2016-02-28,0.281
14092,2016-02-28,
14093,2016-02-28,
14094,2016-02-28,
14095,2016-02-29,
14096,2016-02-29,
14097,2016-02-29,
14098,2016-02-29,
14099,2016-02-29,
14100,2016-02-29,
14101,2016-03-01,
14102,2016-03-01,
14103,2016-03-01,
14104,2016-03-01,
14105,2016-03-01,
14106,2016-03-01,
14107,2016-03-02,
14108,2016-03-02,
14109,2016-03-02,
14110,2016-03-02,0.15159999999999998
14111,2016-03-02,
14112,2016-03-03,
14113,2016-03-04,
14114,2016-03-04,
14115,2016-03-04,
14116,2016-03-04,
14117,2016-03-04,
14118,2016-03-05,
14119,2016-03-05,
14120,2016-03-05,
14121,2016-03-05,
14122,2016-03-05,
14123,2016-03-05,
14124,2016-03-05,
14125,2016-03-06,
14126,2016-03-06,
14127,2016-03-06,
14128,2016-03-06,
14129,2016-03-06,
14130,2016-03-06,
14131,2016-03-07,
14132,2016-03-07,
14133,2016-03-07,
14134,2016-03-07,
14135,2016-03-07,
14136,2016-03-08,
14137,2016-03-08,
14138,2016-02-06,
14139,2016-02-08,
14140,2016-02-10,
14141,2016-02-11,
14142,2016-02-13,
14143,2016-02-15,
14144,2016-02-17,
14145,2016-02-28,
14146,2016-03-01,
14147,2016-03-04,0.2709166666666667
14148,2016-03-08,
14149,2016-03-08,
14150,2016-03-08,
14151,2016-03-08,
14152,2016-03-08,
14153,2016-03-09,
14154,2016-03-09,
14155,2016-03-09,
14156,2016-03-09,
14157,2016-03-09,
14158,2016-03-09,
14159,2016-03-10,
14160,2016-03-10,
14161,2016-03-10,
14162,2016-03-10,
14163,2016-03-10,
14164,2016-03-11,
14165,2016-03-11,
14166,2016-03-12,
14167,2016-03-12,
14168,2016-03-12,
14169,2016-03-12,
14170,2016-03-12,
14171,2016-03-12,
14172,2016-03-13,
14173,2016-03-13,
14174,2016-03-13,
14175,2016-03-13,
14176,2016-03-13,0.459
14177,2016-03-13,
14178,2016-03-13,
14179,2016-03-14,
14180,2016-03-14,
14181,2016-03-14,
14182,2016-03-14,
14183,2016-03-14,
14184,2016-03-15,
14185,2016-03-15,
14186,2016-03-15,0.2931666666666667
14187,2016-03-15,
14188,2016-03-15,
14189,2016-03-15,
14190,2016-03-15,
14191,2016-03-16,
14192,2016-03-16,
14193,2016-03-16,
14194,2016-03-16,
14195,2016-03-16,
14196,2016-03-17,
14197,2016-03-17,
14198,2016-03-17,
14199,2016-03-17,0.1702857142857143
14200,2016-03-17,
14201,2016-03-17,
14202,2016-03-17,
14203,2016-03-18,
14204,2016-03-18,
14205,2016-03-18,
14206,2016-03-18,
14207,2016-03-19,
14208,2016-03-19,
14209,2016-03-19,
14210,2016-03-19,
14211,2016-03-19,
14212,2016-03-19,
14213,2016-03-20,
14214,2016-03-20,
14215,2016-03-20,
14216,2016-03-20,
14217,2016-03-20,
14218,2016-03-21,
14219,2016-03-21,
14220,2016-03-21,
14221,2016-03-21,
14222,2016-03-21,
14223,2016-03-21,
14224,2016-03-21,
14225,2016-03-22,
14226,2016-03-22,
14227,2016-03-22,
14228,2016-03-22,
14229,2016-03-22,
14230,2016-03-22,
14231,2016-03-23,
14232,2016-03-23,
14233,2016-03-23,
14234,2016-03-23,
14235,2016-03-23,
14236,2016-03-24,
14237,2016-03-24,
14238,2016-03-24,
14239,2016-03-24,
14240,2016-03-24,
14241,2016-03-24,
14242,2016-03-24,
14243,2016-03-24,
14244,2016-03-25,
14245,2016-03-25,
14246,2016-03-25,
14247,2016-03-25,
14248,2016-03-25,
14249,2016-03-26,
14250,2016-03-26,
14251,2016-03-26,
14252,2016-03-26,
14253,2016-03-26,
14254,2016-03-26,
14255,2016-03-27,
14256,2016-03-27,
14257,2016-03-27,
14258,2016-03-27,
14259,2016-03-28,
14260,2016-03-28,
14261,2016-03-28,
14262,2016-03-28,
14263,2016-03-28,
14264,2016-03-28,
14265,2016-03-28,
14266,2016-03-29,
14267,2016-03-29,
14268,2016-03-29,
14269,2016-03-08,
14270,2016-03-10,
14271,2016-03-12,
14272,2016-03-14,
14273,2016-03-16,
14274,2016-03-18,
14275,2016-03-20,
14276,2016-03-22,
14277,2016-03-23,
14278,2016-03-25,
14279,2016-03-29,
14280,2016-03-29,
14281,2016-03-29,
14282,2016-03-30,
14283,2016-03-30,
14284,2016-03-30,
14285,2016-03-30,
14286,2016-03-30,
14287,2016-03-30,
14288,2016-03-31,
14289,2016-03-31,
14290,2016-03-31,
14291,2016-03-31,
14292,2016-03-31,
14293,2016-03-31,
14294,2016-04-01,
14295,2016-04-01,
14296,2016-04-01,
14297,2016-04-01,
14298,2016-04-01,
14299,2016-04-01,
14300,2016-04-02,
14301,2016-04-02,
14302,2016-04-02,0.808
14303,2016-04-02,
14304,2016-04-02,
14305,2016-04-02,
14306,2016-04-03,
14307,2016-04-03,
14308,2016-04-03,
14309,2016-04-03,
14310,2016-04-03,
14311,2016-04-04,
14312,2016-04-04,
14313,2016-04-04,
14314,2016-04-04,
14315,2016-04-04,
14316,2016-04-05,
14317,2016-04-05,
14318,2016-04-05,
14319,2016-04-05,
14320,2016-04-05,
14321,2016-04-05,
14322,2016-04-06,
14323,2016-04-06,
14324,2016-04-06,
14325,2016-04-06,
14326,2016-04-06,
14327,2016-04-06,
14328,2016-04-07,
14329,2016-04-07,
14330,2016-04-07,
14331,2016-04-07,
14332,2016-04-07,
14333,2016-04-07,
14334,2016-04-08,
14335,2016-04-08,
14336,2016-04-08,
14337,2016-04-08,
14338,2016-04-08,
14339,2016-04-08,
14340,2016-04-09,
14341,2016-04-09,
14342,2016-04-09,
14343,2016-04-09,
14344,2016-04-09,
14345,2016-04-09,
14346,2016-04-09,
14347,2016-04-10,
14348,2016-04-10,
14349,2016-04-10,
14350,2016-04-10,
14351,2016-04-10,
14352,2016-04-10,
14353,2016-04-11,
14354,2016-04-11,
14355,2016-04-11,
14356,2016-04-11,
14357,2016-04-11,
14358,2016-04-12,
14359,2016-04-12,
14360,2016-04-12,
14361,2016-04-12,
14362,2016-04-12,
14363,2016-04-13,
14364,2016-04-13,
14365,2016-04-13,
14366,2016-04-13,
14367,2016-04-13,
14368,2016-04-13,
14369,2016-04-14,
14370,2016-04-14,
14371,2016-04-14,
14372,2016-04-15,
14373,2016-04-15,
14374,2016-04-15,
14375,2016-04-15,
14376,2016-04-15,
14377,2016-04-15,
14378,2016-04-16,
14379,2016-04-16,
14380,2016-04-16,
14381,2016-04-16,
14382,2016-04-16,
14383,2016-04-16,
14384,2016-04-17,
14385,2016-04-17,
14386,2016-04-17,
14387,2016-04-17,
14388,2016-04-17,
14389,2016-04-18,
14390,2016-04-18,
14391,2016-04-18,
14392,2016-04-18,
14393,2016-04-18,
14394,2016-04-18,
14395,2016-04-18,
14396,2016-04-19,
14397,2016-04-19,
14398,2016-04-19,
14399,2016-04-19,
14400,2016-03-29,
14401,2016-03-31,
14402,2016-04-02,
14403,2016-04-04,
14404,2016-04-06,
14405,2016-04-07,
14406,2016-04-09,
14407,2016-04-11,
14408,2016-04-13,
14409,2016-04-16,
14410,2016-04-20,
14411,2016-04-20,
14412,2016-04-20,
14413,2016-04-20,
14414,2016-04-20,
14415,2016-04-20,
14416,2016-04-21,
14417,2016-04-21,
14418,2016-04-21,
14419,2016-04-21,0.49660000000000004
14420,2016-04-21,
14421,2016-04-22,
14422,2016-04-22,
14423,2016-04-22,
14424,2016-04-22,
14425,2016-04-22,
14426,2016-04-22,
14427,2016-04-22,
14428,2016-04-23,
14429,2016-04-23,
14430,2016-04-23,
14431,2016-04-23,
14432,2016-04-23,
14433,2016-04-23,
14434,2016-04-24,
14435,2016-04-24,
14436,2016-04-24,
14437,2016-04-24,
14438,2016-04-24,
14439,2016-04-25,
14440,2016-04-25,
14441,2016-04-25,
14442,2016-04-25,
14443,2016-04-25,
14444,2016-04-25,
14445,2016-04-25,
14446,2016-04-26,
14447,2016-04-26,
14448,2016-04-26,
14449,2016-04-26,
14450,2016-04-26,0.153
14451,2016-04-26,
14452,2016-04-27,
14453,2016-04-27,
14454,2016-04-27,0.22
14455,2016-04-27,
14456,2016-04-27,
14457,2016-04-27,
14458,2016-04-28,
14459,2016-04-28,
14460,2016-04-28,
14461,2016-04-28,
14462,2016-04-28,
14463,2016-04-29,
14464,2016-04-29,
14465,2016-04-29,
14466,2016-04-29,
14467,2016-04-29,
14468,2016-04-29,
14469,2016-04-30,
14470,2016-04-30,
14471,2016-04-30,
14472,2016-04-30,
14473,2016-04-30,
14474,2016-04-30,
14475,2016-04-30,
14476,2016-05-01,
14477,2016-05-01,
14478,2016-05-01,
14479,2016-05-01,
14480,2016-05-01,
14481,2016-05-02,
14482,2016-05-02,
14483,2016-05-02,
14484,2016-05-02,
14485,2016-05-02,
14486,2016-05-02,
14487,2016-05-02,
14488,2016-05-03,
14489,2016-05-03,
14490,2016-05-03,
14491,2016-05-03,
14492,2016-05-04,
14493,2016-05-04,
14494,2016-05-04,
14495,2016-05-04,
14496,2016-05-04,
14497,2016-05-04,
14498,2016-05-04,
14499,2016-05-05,
14500,2016-05-05,
14501,2016-05-05,
14502,2016-05-05,
14503,2016-05-05,
14504,2016-05-06,
14505,2016-05-06,
14506,2016-05-06,
14507,2016-05-06,
14508,2016-05-06,
14509,2016-05-06,
14510,2016-05-07,
14511,2016-05-07,
14512,2016-05-07,0.4176
14513,2016-05-07,
14514,2016-05-07,
14515,2016-05-08,
14516,2016-05-08,
14517,2016-05-08,
14518,2016-05-08,
14519,2016-05-08,
14520,2016-05-08,
14521,2016-05-09,
14522,2016-05-09,
14523,2016-05-09,
14524,2016-05-09,
14525,2016-05-09,
14526,2016-05-09,
14527,2016-05-09,
14528,2016-05-09,
14529,2016-05-10,
14530,2016-05-10,
14531,2016-05-10,
14532,2016-04-19,
14533,2016-04-21,
14534,2016-04-23,
14535,2016-04-25,
14536,2016-04-27,
14537,2016-04-29,
14538,2016-05-01,
14539,2016-05-03,
14540,2016-05-04,
14541,2016-05-07,
14542,2016-05-10,
14543,2016-05-11,
14544,2016-05-11,
14545,2016-05-11,
14546,2016-05-11,
14547,2016-05-11,
14548,2016-05-11,
14549,2016-05-11,
14550,2016-05-11,
14551,2016-05-12,
14552,2016-05-12,
14553,2016-05-12,
14554,2016-05-12,
14555,2016-05-12,
14556,2016-05-13,
14557,2016-05-13,
14558,2016-05-13,
14559,2016-05-13,0.249
14560,2016-05-13,
14561,2016-05-13,
14562,2016-05-13,
14563,2016-05-14,
14564,2016-05-14,
14565,2016-05-14,
14566,2016-05-14,
14567,2016-05-15,
14568,2016-05-15,0.169
14569,2016-05-15,
14570,2016-05-15,
14571,2016-05-15,
14572,2016-05-15,
14573,2016-05-16,
14574,2016-05-16,
14575,2016-05-16,
14576,2016-05-16,
14577,2016-05-16,
14578,2016-05-16,
14579,2016-05-16,
14580,2016-05-17,
14581,2016-05-17,
14582,2016-05-17,
14583,2016-05-17,
14584,2016-05-17,
14585,2016-05-17,
14586,2016-05-18,
14587,2016-05-18,
14588,2016-05-18,0.676
14589,2016-05-18,
14590,2016-05-18,
14591,2016-05-18,
14592,2016-05-19,
14593,2016-05-19,
14594,2016-05-19,
14595,2016-05-19,
14596,2016-05-19,
14597,2016-05-20,
14598,2016-05-20,
14599,2016-05-20,
14600,2016-05-20,
14601,2016-05-20,
14602,2016-05-20,
14603,2016-05-20,
14604,2016-05-21,
14605,2016-05-21,
14606,2016-05-21,
14607,2016-05-21,0.216
14608,2016-05-21,
14609,2016-05-22,
14610,2016-05-22,
14611,2016-05-22,
14612,2016-05-22,
14613,2016-05-22,
14614,2016-05-23,
14615,2016-05-23,
14616,2016-05-23,
14617,2016-05-23,0.3126666666666667
14618,2016-05-23,
14619,2016-05-23,
14620,2016-05-24,
14621,2016-05-24,
14622,2016-05-24,
14623,2016-05-24,
14624,2016-05-24,
14625,2016-05-24,
14626,2016-05-25,
14627,2016-05-25,
14628,2016-05-25,
14629,2016-05-25,
14630,2016-05-25,
14631,2016-05-25,
14632,2016-05-25,
14633,2016-05-26,
14634,2016-05-26,
14635,2016-05-26,
14636,2016-05-26,
14637,2016-05-26,
14638,2016-05-27,
14639,2016-05-27,
14640,2016-05-27,0.17355769230769233
14641,2016-05-27,
14642,2016-05-27,
14643,2016-05-27,
14644,2016-05-28,
14645,2016-05-28,
14646,2016-05-28,
14647,2016-05-28,
14648,2016-05-28,0.096
14649,2016-05-28,
14650,2016-05-29,
14651,2016-05-29,
14652,2016-05-29,
14653,2016-05-29,
14654,2016-05-29,
14655,2016-05-29,
14656,2016-05-30,
14657,2016-05-30,
14658,2016-05-30,
14659,2016-05-30,
14660,2016-05-30,
14661,2016-05-30,
14662,2016-05-31,
14663,2016-05-31,
14664,2016-05-10,
14665,2016-05-12,
14666,2016-05-14,
14667,2016-05-16,
14668,2016-05-18,
14669,2016-05-20,
14670,2016-05-22,
14671,2016-05-24,
14672,2016-05-25,
14673,2016-05-27,
14674,2016-05-31,
14675,2016-05-31,
14676,2016-05-31,
14677,2016-06-01,
14678,2016-06-01,
14679,2016-06-01,
14680,2016-06-01,
14681,2016-06-01,0.40700000000000003
14682,2016-06-01,
14683,2016-06-01,
14684,2016-06-01,
14685,2016-06-02,
14686,2016-06-02,
14687,2016-06-02,
14688,2016-06-02,
14689,2016-06-02,
14690,2016-06-03,
14691,2016-06-03,
14692,2016-06-03,
14693,2016-06-03,0.3275
14694,2016-06-03,
14695,2016-06-03,
14696,2016-06-04,
14697,2016-06-04,
14698,2016-06-04,
14699,2016-06-04,
14700,2016-06-04,
14701,2016-06-05,
14702,2016-06-05,
14703,2016-06-05,
14704,2016-06-05,0.23922727272727273
14705,2016-06-05,
14706,2016-06-05,
14707,2016-06-05,
14708,2016-06-06,
14709,2016-06-06,
14710,2016-06-06,
14711,2016-06-06,
14712,2016-06-06,
14713,2016-06-06,
14714,2016-06-07,
14715,2016-06-07,
14716,2016-06-07,
14717,2016-06-07,
14718,2016-06-07,
14719,2016-06-08,
14720,2016-06-08,
14721,2016-06-08,
14722,2016-06-08,0.19180000000000003
14723,2016-06-08,
14724,2016-06-08,
14725,2016-06-09,
14726,2016-06-09,
14727,2016-06-09,
14728,2016-06-09,
14729,2016-06-09,
14730,2016-06-09,
14731,2016-06-10,
14732,2016-06-10,
14733,2016-06-10,
14734,2016-06-10,
14735,2016-06-10,0.246
14736,2016-06-10,
14737,2016-06-10,
14738,2016-06-10,
14739,2016-06-11,
14740,2016-06-11,
14741,2016-06-11,
14742,2016-06-11,
14743,2016-06-12,
14744,2016-06-12,
14745,2016-06-12,
14746,2016-06-12,
14747,2016-06-12,
14748,2016-06-12,
14749,2016-06-12,
14750,2016-06-13,
14751,2016-06-13,
14752,2016-06-13,
14753,2016-06-13,
14754,2016-06-13,
14755,2016-06-14,
14756,2016-06-14,
14757,2016-06-14,
14758,2016-06-14,
14759,2016-06-14,
14760,2016-06-14,
14761,2016-06-14,
14762,2016-06-15,
14763,2016-06-15,
14764,2016-06-15,0.245
14765,2016-06-15,
14766,2016-06-15,
14767,2016-06-16,
14768,2016-06-16,
14769,2016-06-16,
14770,2016-06-16,
14771,2016-06-16,
14772,2016-06-16,
14773,2016-06-17,
14774,2016-06-17,
14775,2016-06-17,
14776,2016-06-17,0.13527118644067798
14777,2016-06-17,
14778,2016-06-17,
14779,2016-06-17,
14780,2016-06-18,
14781,2016-06-18,
14782,2016-06-18,
14783,2016-06-18,
14784,2016-06-18,
14785,2016-06-19,
14786,2016-06-19,
14787,2016-06-19,
14788,2016-06-19,0.24695652173913044
14789,2016-06-19,
14790,2016-06-19,
14791,2016-06-19,
14792,2016-06-20,
14793,2016-06-20,
14794,2016-06-20,
14795,2016-06-20,
14796,2016-05-31,
14797,2016-06-02,
14798,2016-06-03,
14799,2016-06-05,
14800,2016-06-07,
14801,2016-06-09,
14802,2016-06-11,
14803,2016-06-13,
14804,2016-06-15,
14805,2016-06-17,
14806,2015-10-22,
14807,2015-11-12,
14808,2015-12-03,
14809,2015-12-24,
14810,2016-01-13,
14811,2016-02-04,
14812,2016-03-06,
14813,2016-03-27,
14814,2016-04-17,
14815,2016-05-08,
14816,2016-06-21,
14817,2016-06-21,
14818,2016-06-21,
14819,2016-06-21,0.21484615384615385
14820,2016-06-21,
14821,2016-06-21,
14822,2016-06-21,
14823,2016-06-21,
14824,2016-06-22,
14825,2016-06-22,
14826,2016-06-22,
14827,2016-06-22,
14828,2016-06-22,
14829,2016-06-23,
14830,2016-06-23,
14831,2016-06-23,
14832,2016-06-23,
14833,2016-06-23,
14834,2016-06-23,
14835,2016-06-24,
14836,2016-06-24,
14837,2016-06-24,
14838,2016-06-24,
14839,2016-06-24,
14840,2016-06-25,
14841,2016-06-25,
14842,2016-06-25,
14843,2016-06-25,
14844,2016-06-25,
14845,2016-06-25,
14846,2016-06-25,
14847,2016-06-26,
14848,2016-06-26,
14849,2016-06-26,
14850,2016-06-26,0.16265151515151516
14851,2016-06-26,
14852,2016-06-26,
14853,2016-06-26,
14854,2016-06-27,
14855,2016-06-27,
14856,2016-06-27,
14857,2016-06-27,
14858,2016-06-27,
14859,2016-06-28,
14860,2016-06-28,
14861,2016-06-28,
14862,2016-06-28,
14863,2016-06-28,
14864,2016-06-28,
14865,2016-06-29,
14866,2016-06-29,
14867,2016-06-29,
14868,2016-06-29,
14869,2016-06-29,0.149
14870,2016-06-29,
14871,2016-06-30,
14872,2016-06-30,
14873,2016-06-30,0.09171559633027523
14874,2016-06-30,
14875,2016-06-30,
14876,2016-06-30,
14877,2016-07-01,
14878,2016-07-01,
14879,2016-07-01,
14880,2016-07-01,0.050386075949367094
14881,2016-07-01,
14882,2016-07-01,
14883,2016-07-02,
14884,2016-07-02,
14885,2016-07-02,
14886,2016-07-02,
14887,2016-07-02,
14888,2016-07-03,
14889,2016-07-03,
14890,2016-07-03,
14891,2016-07-03,
14892,2016-07-03,0.2012892156862745
14893,2016-07-03,
14894,2016-07-03,
14895,2016-07-04,
14896,2016-07-04,
14897,2016-07-04,
14898,2016-07-04,
14899,2016-07-04,
14900,2016-07-04,
14901,2016-07-05,
14902,2016-07-05,
14903,2016-07-05,
14904,2016-07-05,
14905,2016-07-05,
14906,2016-07-05,
14907,2016-07-06,
14908,2016-07-06,
14909,2016-07-06,
14910,2016-07-06,
14911,2016-07-06,
14912,2016-07-07,
14913,2016-07-07,
14914,2016-07-07,
14915,2016-07-07,0.181
14916,2016-07-07,
14917,2016-07-07,
14918,2016-07-07,
14919,2016-07-08,
14920,2016-07-08,
14921,2016-07-08,
14922,2016-07-08,0.09370212765957447
14923,2016-07-08,
14924,2016-07-08,
14925,2016-07-09,
14926,2016-07-09,
14927,2016-07-09,
14928,2016-07-09,
14929,2016-07-09,
14930,2016-07-10,
14931,2016-07-10,
14932,2016-07-10,
14933,2016-07-10,0.07319148936170213
14934,2016-07-10,
14935,2016-07-10,
14936,2016-07-11,
14937,2016-07-11,
14938,2016-06-20,
14939,2016-06-22,0.189
14940,2016-06-24,0.1934047619047619
14941,2016-06-26,
14942,2016-06-28,0.15404666666666667
14943,2016-06-30,
14944,2016-07-02,
14945,2016-07-03,
14946,2016-07-05,
14947,2016-07-07,
14948,2016-07-11,
14949,2016-07-11,
14950,2016-07-11,
14951,2016-07-11,
14952,2016-07-12,
14953,2016-07-12,
14954,2016-07-12,
14955,2016-07-12,
14956,2016-07-12,0.803
14957,2016-07-12,
14958,2016-07-12,
14959,2016-07-13,
14960,2016-07-13,
14961,2016-07-13,
14962,2016-07-13,
14963,2016-07-13,
14964,2016-07-14,
14965,2016-07-14,
14966,2016-07-14,0.198315
14967,2016-07-14,
14968,2016-07-14,
14969,2016-07-14,
14970,2016-07-15,
14971,2016-07-15,
14972,2016-07-15,
14973,2016-07-15,
14974,2016-07-15,0.06418571428571429
14975,2016-07-15,
14976,2016-07-16,
14977,2016-07-16,
14978,2016-07-16,
14979,2016-07-16,0.1360392156862745
14980,2016-07-16,
14981,2016-07-16,
14982,2016-07-17,
14983,2016-07-17,
14984,2016-07-17,
14985,2016-07-17,0.12176470588235294
14986,2016-07-17,
14987,2016-07-17,
14988,2016-07-18,
14989,2016-07-18,0.17495238095238097
14990,2016-07-18,
14991,2016-07-18,
14992,2016-07-18,
14993,2016-07-19,
14994,2016-07-19,
14995,2016-07-19,
14996,2016-07-19,
14997,2016-07-19,0.41225
14998,2016-07-19,
14999,2016-07-19,
15000,2016-07-19,
15001,2016-07-20,
15002,2016-07-20,
15003,2016-07-20,
15004,2016-07-20,
15005,2016-07-20,
15006,2016-07-21,
15007,2016-07-21,
15008,2016-07-21,
15009,2016-07-21,0.434
15010,2016-07-21,
15011,2016-07-21,
15012,2016-07-21,
15013,2016-07-22,
15014,2016-07-22,
15015,2016-07-22,0.17
15016,2016-07-22,
15017,2016-07-23,
15018,2016-07-23,
15019,2016-07-23,
15020,2016-07-23,
15021,2016-07-23,
15022,2016-07-23,
15023,2016-07-23,
15024,2016-07-23,
15025,2016-07-24,
15026,2016-07-24,
15027,2016-07-24,0.251
15028,2016-07-24,
15029,2016-07-24,
15030,2016-07-25,
15031,2016-07-25,
15032,2016-07-25,0.19984615384615384
15033,2016-07-25,
15034,2016-07-25,
15035,2016-07-25,
15036,2016-07-26,
15037,2016-07-26,
15038,2016-07-26,0.09497424892703864
15039,2016-07-26,
15040,2016-07-26,
15041,2016-07-27,
15042,2016-07-27,
15043,2016-07-27,
15044,2016-07-27,
15045,2016-07-27,
15046,2016-07-27,
15047,2016-07-27,
15048,2016-07-28,
15049,2016-07-28,
15050,2016-07-28,
15051,2016-07-28,0.1612824858757062
15052,2016-07-28,
15053,2016-07-28,
15054,2016-07-28,
15055,2016-07-29,
15056,2016-07-29,
15057,2016-07-29,
15058,2016-07-29,0.12764102564102564
15059,2016-07-30,
15060,2016-07-30,
15061,2016-07-30,0.2204835164835165
